"-","id","timestamp","frameNumber","x","y","vx","vy","size"
"$","108","1707211308708","5115","-77.125","5.8828125","12.7429733276367","1","6.238525390625"
"$","109","1707211308708","5115","-56.7890625","9.984375","32.0942192077637","1","7.297119140625"
"$","110","1707211308708","5115","-106.96875","-3.90625","8.90702056884766","1","7.03125"
"$","108","1707211308786","5116","-58.6640625","15.4453125","29.0177268981934","1","6.9605712890625"
"$","109","1707211308786","5116","-76.375","6.046875","12.7429733276367","1","6.238525390625"
"$","110","1707211308786","5116","-54.875","10.1484375","32.0942192077637","1","7.297119140625"
"$","112","1707211308786","5116","-106.4296875","-3.8671875","8.90702056884766","1","7.03125"
"$","108","1707211308849","5117","-57","15.046875","28.9539909362793","1","5.70556640625"
"$","109","1707211308849","5117","-75.609375","5.984375","12.7048110961914","1","6.480224609375"
"$","110","1707211308849","5117","-52.96875","10.3046875","32.6289901733398","1","7.3870849609375"
"$","108","1707211308911","5118","-55.28125","15.296875","28.9539909362793","1","5.70556640625"
"$","109","1707211308911","5118","-74.8671875","6.140625","12.7048110961914","1","6.480224609375"
"$","110","1707211308911","5118","-50.9609375","10.703125","32.6840057373047","1","6.59716796875"
"$","112","1707211308911","5118","-105.3828125","-3.3984375","9.00125408172607","1","7.14892578125"
"$","108","1707211308974","5119","-53.5625","15.546875","28.9539909362793","1","5.70556640625"
"$","109","1707211308974","5119","-74.09375","5.90625","12.6501379013062","1","5.95703125"
"$","110","1707211308974","5119","-48.9375","10.890625","32.6995582580566","1","5.90625"
"$","112","1707211308974","5119","-104.8515625","-3.3359375","9.00125408172607","1","7.14892578125"
"$","108","1707211309036","5120","-73.34375","6.0390625","12.6501379013062","1","5.95703125"
"$","109","1707211309036","5120","-46.9765625","11.0390625","32.9043159484863","1","6.15087890625"
"$","108","1707211309114","5121","-50.1953125","15.6015625","29.4623870849609","1","6.00390625"
"$","109","1707211309114","5121","-72.59375","6.0625","12.6407413482666","1","6.216064453125"
"$","110","1707211309114","5121","-45.0078125","11.25","32.9617156982422","1","6.400390625"
"$","108","1707211309193","5122","-48.4375","15.8125","29.4623870849609","1","6.00390625"
"$","109","1707211309193","5122","-71.84375","6.1875","12.6407413482666","1","6.216064453125"
"$","110","1707211309193","5122","-43.0390625","11.4375","32.9617156982422","1","6.400390625"
"$","108","1707211309255","5123","-71.1015625","5.828125","12.3619966506958","1","5.1702880859375"
"$","109","1707211309255","5123","-41.0625","11.6171875","33.0146751403809","1","6.597900390625"
"$","108","1707211309333","5124","-43.2265625","16.3515625","29.6769104003906","1","6.478759765625"
"$","109","1707211309333","5124","-69.6328125","5.8984375","12.3473615646362","1","5.50537109375"
"$","110","1707211309333","5124","-37.09375","12.140625","33.1238594055176","1","6.769287109375"
"$","108","1707211309380","5125","-41.3984375","16.1875","29.5620079040527","1","5.255615234375"
"$","109","1707211309380","5125","-68.921875","5.7578125","12.3299493789673","1","4.902099609375"
"$","110","1707211309380","5125","-35.1171875","12.3359375","33.1238594055176","1","6.769287109375"
"$","108","1707211309443","5126","-39.625","16.4140625","29.2775020599365","1","4.8583984375"
"$","109","1707211309443","5126","-68.21875","5.8828125","12.3348188400269","1","4.245849609375"
"$","110","1707211309443","5126","-33.140625","12.53125","33.1238594055176","1","6.769287109375"
"$","108","1707211309521","5127","-37.8828125","16.59375","29.2775020599365","1","4.8583984375"
"$","109","1707211309521","5127","-67.5078125","5.78125","12.331958770752","1","3.6927490234375"
"$","110","1707211309521","5127","-31.1484375","12.8828125","33.3572807312012","1","6.9140625"
"$","108","1707211309583","5128","-36.1328125","16.7734375","29.2775020599365","1","4.8583984375"
"$","109","1707211309583","5128","-66.765625","5.84375","12.3312540054321","1","4.15283203125"
"$","110","1707211309583","5128","-29.15625","13.0859375","33.3572807312012","1","6.9140625"
"$","108","1707211309646","5129","-34.3515625","17.09375","29.6303577423096","1","5.205322265625"
"$","109","1707211309646","5129","-66.015625","5.9140625","12.331958770752","1","3.62353515625"
"$","110","1707211309646","5129","-27.15625","13.46875","33.407341003418","1","7.060302734375"
"$","108","1707211309708","5130","-32.5859375","17.2890625","29.6303577423096","1","5.205322265625"
"$","109","1707211309708","5130","-65.28125","5.984375","12.331958770752","1","3.62353515625"
"$","110","1707211309708","5130","-25.1640625","13.6875","33.407341003418","1","7.060302734375"
"$","108","1707211309786","5131","-30.8203125","17.4765625","29.6303577423096","1","5.205322265625"
"$","109","1707211309786","5131","-64.546875","6.09375","12.3292560577393","1","4.103515625"
"$","110","1707211309786","5131","-23.171875","13.90625","33.407341003418","1","7.060302734375"
"$","108","1707211309849","5132","-29.046875","17.6640625","29.6303577423096","1","5.205322265625"
"$","109","1707211309849","5132","-63.828125","6.3828125","12.3477640151978","1","3.498291015625"
"$","110","1707211309849","5132","-21.1796875","14.1171875","33.407341003418","1","7.060302734375"
"$","108","1707211309911","5133","-27.3515625","17.6171875","30.193775177002","1","5.51220703125"
"$","109","1707211309911","5133","-63.09375","6.4140625","12.340723991394","1","3.3922119140625"
"$","110","1707211309911","5133","-19.1875","14.3359375","33.407341003418","1","7.060302734375"
"$","108","1707211309974","5134","-23.953125","17.8671875","30.1965656280518","1","4.4989013671875"
"$","109","1707211309974","5134","-61.6328125","6.7265625","12.353084564209","1","2.8597412109375"
"$","112","1707211309974","5134","-15.203125","14.7734375","33.407341003418","1","7.060302734375"
"$","113","1707211309974","5134","-95.2109375","-4.7265625","8.77082443237305","1","6.4010009765625"
"$","108","1707211310036","5135","-22.1484375","18.0234375","30.1965656280518","1","4.4989013671875"
"$","109","1707211310036","5135","-61.0234375","6.7421875","12.3514022827148","1","2.5177001953125"
"$","113","1707211310036","5135","-94.6875","-4.65625","8.77082443237305","1","6.4010009765625"
"$","108","1707211310114","5136","-20.34375","18.1875","30.1965656280518","1","4.4989013671875"
"$","109","1707211310114","5136","-60.2890625","6.75","12.3398656845093","1","2.16796875"
"$","108","1707211310177","5137","-18.5390625","18.34375","30.1965656280518","1","4.4989013671875"
"$","109","1707211310177","5137","-59.5546875","6.8359375","12.3398656845093","1","2.16796875"
"$","113","1707211310177","5137","-93.671875","-4.28125","8.76848316192627","1","6.598388671875"
"$","108","1707211310239","5138","-16.7265625","18.78125","28.699348449707","1","4.906494140625"
"$","109","1707211310239","5138","-58.8515625","6.90625","12.1215867996216","1","2.70849609375"
"$","113","1707211310239","5138","-93.1171875","-4.3359375","8.7692346572876","1","6.769775390625"
"$","109","1707211310302","5139","-58.125","6.9921875","12.1215867996216","1","2.70849609375"
"$","113","1707211310302","5139","-92.5859375","-4.1796875","8.76645374298096","1","6.943359375"
"$","109","1707211310380","5140","-57.421875","7.046875","12.1112451553345","1","2.39111328125"
"$","113","1707211310380","5140","-92.046875","-4.2734375","8.77185153961182","1","7.08984375"
"$","109","1707211310443","5141","-56.7265625","7.25","12.1215181350708","1","2.0635986328125"
"$","113","1707211310443","5141","-91.5","-4.375","8.77327060699463","1","7.2080078125"
"$","109","1707211310505","5142","-56.015625","7.3984375","12.1302843093872","1","2.032470703125"
"$","113","1707211310505","5142","-90.9765625","-4.3125","8.77327060699463","1","7.2080078125"
"$","109","1707211310583","5143","-54.6953125","7.78125","12.1569652557373","1","1.7696533203125"
"$","113","1707211310583","5143","-89.921875","-4.1875","8.77502346038818","1","7.417236328125"
"$","109","1707211310646","5144","-53.96875","7.9375","12.1663599014282","1","2.328125"
"$","113","1707211310646","5144","-89.3984375","-4.1640625","8.77931022644043","1","7.4775390625"
"$","109","1707211310708","5145","-53.25","8.0859375","12.1813287734985","1","2.865234375"
"$","113","1707211310708","5145","-88.875","-4.109375","8.77931022644043","1","7.4775390625"
"$","109","1707211310771","5146","-52.5234375","8.234375","12.1875028610229","1","3.375244140625"
"$","113","1707211310771","5146","-88.3515625","-4.046875","8.77931022644043","1","7.4775390625"
"$","109","1707211310849","5147","-51.796875","8.390625","12.1963510513306","1","3.05322265625"
"$","113","1707211310849","5147","-87.78125","-4.171875","8.79328727722168","1","7.5380859375"
"$","109","1707211310911","5148","-51.078125","8.4921875","12.2002391815186","1","2.6861572265625"
"$","113","1707211310911","5148","-87.28125","-3.9765625","8.78289031982422","1","7.598876953125"
"$","109","1707211310974","5149","-50.359375","8.765625","12.2306356430054","1","2.50732421875"
"$","113","1707211310974","5149","-86.7734375","-3.8125","8.77861213684082","1","7.659912109375"
"$","109","1707211311036","5150","-49.6328125","8.8984375","12.2397041320801","1","2.40625"
"$","113","1707211311036","5150","-86.1640625","-4.125","8.79912662506104","1","6.36669921875"
"$","109","1707211311114","5151","-48.1953125","9.15625","12.0461177825928","1","2.1712646484375"
"$","113","1707211311114","5151","-85.109375","-3.96875","8.7963342666626","1","6.593505859375"
"$","109","1707211311177","5152","-47.484375","9.1484375","11.9960222244263","1","1.93359375"
"$","113","1707211311177","5152","-84.5859375","-3.921875","8.79698944091797","1","6.766357421875"
"$","109","1707211311239","5153","-46.7734375","9.265625","11.9960222244263","1","1.93359375"
"$","113","1707211311239","5153","-84.078125","-3.71875","8.78046131134033","1","5.710693359375"
"$","109","1707211311318","5154","-46.0703125","9.5078125","12.0265665054321","1","1.889404296875"
"$","113","1707211311318","5154","-83.546875","-3.6328125","8.78371334075928","1","5.980224609375"
"$","109","1707211311380","5155","-45.3671875","9.59375","12.0183420181274","1","1.6748046875"
"$","113","1707211311380","5155","-83.0390625","-3.5546875","8.77845859527588","1","6.2288818359375"
"$","109","1707211311474","5156","-44.6796875","9.6875","12.0193223953247","1","1.5423583984375"
"$","113","1707211311474","5156","-82.5234375","-3.4609375","8.78278636932373","1","6.453125"
"$","109","1707211311505","5157","-43.9765625","9.7578125","12.0088367462158","1","1.482421875"
"$","113","1707211311505","5157","-82","-3.375","8.77861213684082","1","6.3955078125"
"$","109","1707211311583","5158","-43.2734375","9.796875","11.9924726486206","1","1.3272705078125"
"$","113","1707211311583","5158","-81.484375","-3.1953125","8.77653980255127","1","5.7462158203125"
"$","109","1707211311646","5159","-42.5703125","9.8515625","11.9893569946289","1","1.221923828125"
"$","113","1707211311646","5159","-80.96875","-3.1328125","8.77553462982178","1","6.041748046875"
"$","109","1707211311708","5160","-41.15625","10.1015625","11.9965333938599","1","1.2440185546875"
"$","113","1707211311708","5160","-79.921875","-3.0703125","8.77455425262451","1","5.9498291015625"
"$","109","1707211311802","5161","-40.453125","10.1328125","11.9889402389526","1","1.1180419921875"
"$","113","1707211311802","5161","-79.390625","-3.0234375","8.78044700622559","1","6.198486328125"
"$","109","1707211311849","5162","-39.75","10.125","11.9701881408691","1","1.0235595703125"
"$","113","1707211311849","5162","-78.8671875","-3","8.77591037750244","1","6.422607421875"
"$","109","1707211311911","5163","-39.0546875","10.1171875","11.9519100189209","1","0.94482421875"
"$","113","1707211311911","5163","-78.3671875","-2.8203125","8.7745361328125","1","6.62109375"
"$","109","1707211311974","5164","-38.3515625","10.171875","11.9461784362793","1","1.015625"
"$","113","1707211311974","5164","-77.8515625","-2.7265625","8.77082443237305","1","6.79443359375"
"$","109","1707211312036","5165","-37.6328125","10.2109375","11.9397211074829","1","0.96875"
"$","113","1707211312036","5165","-77.3125","-2.765625","8.78044700622559","1","6.93994140625"
"$","109","1707211312114","5166","-36.953125","10.1015625","11.9133558273315","1","0.819091796875"
"$","113","1707211312114","5166","-76.7734375","-2.7734375","8.78103446960449","1","7.0869140625"
"$","109","1707211312192","5167","-36.234375","10.140625","11.9104242324829","1","0.720703125"
"$","113","1707211312192","5167","-76.25","-2.7109375","8.78103446960449","1","7.0869140625"
"$","109","1707211312255","5168","-35.5390625","10.3046875","11.7283763885498","1","0.83544921875"
"$","113","1707211312255","5168","-75.7578125","-2.4921875","8.77553462982178","1","7.2061767578125"
"$","109","1707211312317","5169","-115.59375","4.0625","17.288459777832","1","6.818115234375"
"$","113","1707211312317","5169","-34.1328125","10.4609375","11.6981201171875","1","1.194091796875"
"$","114","1707211312317","5169","-74.6640625","-2.6484375","8.78509330749512","1","6.31787109375"
"$","109","1707211312380","5170","-33.4375","10.53125","11.6981201171875","1","1.74609375"
"$","113","1707211312380","5170","-74.1328125","-2.6484375","8.79614639282227","1","6.5419921875"
"$","109","1707211312442","5171","-113.5390625","4.0625","17.4378871917725","1","5.89794921875"
"$","113","1707211312442","5171","-32.7421875","10.5859375","11.694863319397","1","2.30810546875"
"$","114","1707211312442","5171","-73.625","-2.5234375","8.78743743896484","1","6.712646484375"
"$","109","1707211312505","5172","-112.5078125","4.25","17.4378871917725","1","5.89794921875"
"$","113","1707211312505","5172","-32.0390625","10.6796875","11.7058887481689","1","2.0185546875"
"$","114","1707211312505","5172","-73.109375","-2.3984375","8.78707599639893","1","6.885498046875"
